,link post,date,post id,Cluster,entity,x,y,sentiment,content,sentiment_overall,sentiment_weight,likes,impressions,retweets,replies,clicks,quotes,id,popularity_score,controversiality_score
844,https://twitter.com/cnbcindonesia/status/1630914809762914305,2023-03-01,63ff4d6d11d1142629780c1f,5,kong,-14.763727,-39.04672,"{'neutral': 0.9776032567024231, 'negative': 0.019980791956186295, 'positive': 0.002415972063317895}",Lihat Lagi 7 Fakta Mutilasi Model Hong Kong Abby Choi https://t.co/xrhp9yc6V1,neutral,0.9776032567024232,1,0,1,0,0,0,1630914809762914305,2,0
845,https://twitter.com/cnbcindonesia/status/1630914809762914305,2023-03-01,63ff4d6d11d1142629780c1f,5,abby choi,-14.763727,-39.04672,"{'neutral': 0.9776032567024231, 'negative': 0.019980791956186295, 'positive': 0.002415972063317895}",Lihat Lagi 7 Fakta Mutilasi Model Hong Kong Abby Choi https://t.co/xrhp9yc6V1,neutral,0.9776032567024232,1,0,1,0,0,0,1630914809762914305,2,0
846,https://twitter.com/cnbcindonesia/status/1630912279737671682,2023-03-01,63ff4d6d11d1142629780c23,1,zinc arb mulu,6.204508,6.767453,"{'neutral': 0.8466266393661499, 'negative': 0.14018581807613373, 'positive': 0.013187515549361706}","Saham ZINC ARB Mulu, Pemilik Tiba-Tiba Serok 5 Juta Lembar https://t.co/t6ConZJoGF",neutral,0.8466266393661499,0,0,0,0,0,0,1630912279737671682,0,0
847,https://twitter.com/cnbcindonesia/status/1630911267694170112,2023-03-01,63ff4d6d11d1142629780c25,6,sunarso,-17.055819,23.203835,"{'neutral': 0.9964762330055237, 'positive': 0.003051669104024768, 'negative': 0.00047201706911437213}",Cerita Nyali Sunarso dan BRI Bikin Laba Tembus Rekor Rp 51 T https://t.co/9woE35YNiX,neutral,0.9964762330055236,0,0,0,0,0,0,1630911267694170112,0,0
848,https://twitter.com/cnbcindonesia/status/1630911267694170112,2023-03-01,63ff4d6d11d1142629780c25,6,bri,-17.055819,23.203835,"{'neutral': 0.9964762330055237, 'positive': 0.003051669104024768, 'negative': 0.00047201706911437213}",Cerita Nyali Sunarso dan BRI Bikin Laba Tembus Rekor Rp 51 T https://t.co/9woE35YNiX,neutral,0.9964762330055236,0,0,0,0,0,0,1630911267694170112,0,0
849,https://twitter.com/cnbcindonesia/status/1630909752661114881,2023-03-01,63ff4d6d11d1142629780c27,3,nokia,-22.475775,42.868347,"{'neutral': 0.9762134552001953, 'positive': 0.02009410969913006, 'negative': 0.0036924409214407206}","Kelahiran dan Kejayaan Dua Raja HP Dunia, Nokia dan Ericsson https://t.co/XLm85lIa0g",neutral,0.9762134552001952,2,0,0,0,0,0,1630909752661114881,2,0
850,https://twitter.com/cnbcindonesia/status/1630909752661114881,2023-03-01,63ff4d6d11d1142629780c27,3,ericsson,-22.475775,42.868347,"{'neutral': 0.9762134552001953, 'positive': 0.02009410969913006, 'negative': 0.0036924409214407206}","Kelahiran dan Kejayaan Dua Raja HP Dunia, Nokia dan Ericsson https://t.co/XLm85lIa0g",neutral,0.9762134552001952,2,0,0,0,0,0,1630909752661114881,2,0
851,https://twitter.com/cnbcindonesia/status/1630904943098966016,2023-03-01,63ff4d6d11d1142629780c2b,4,sima,13.669336,45.026974,"{'positive': 0.502662718296051, 'negative': 0.436970591545105, 'neutral': 0.06036669760942459}",Simak Kuy! 5 Kebiasaan Ini Bikin Orang Susah Sukses https://t.co/y8HCtLlxgE,positive,0.502662718296051,2,0,0,0,0,0,1630904943098966016,2,0
852,https://twitter.com/cnbcindonesia/status/1630903424114892800,2023-03-01,63ff4d6d11d1142629780c2f,6,kpk,29.353197,34.355404,"{'neutral': 0.9451959133148193, 'negative': 0.04890378564596176, 'positive': 0.0059002977795898914}","Pasca Diperiksa KPK 8 Jam, Rafael Alun: Tolong Kasihani Saya https://t.co/n7wbESogWf",neutral,0.9451959133148192,3,0,0,0,0,0,1630903424114892800,3,0
853,https://twitter.com/cnbcindonesia/status/1630903424114892800,2023-03-01,63ff4d6d11d1142629780c2f,6,rafael alun,29.353197,34.355404,"{'neutral': 0.9451959133148193, 'negative': 0.04890378564596176, 'positive': 0.0059002977795898914}","Pasca Diperiksa KPK 8 Jam, Rafael Alun: Tolong Kasihani Saya https://t.co/n7wbESogWf",neutral,0.9451959133148192,3,0,0,0,0,0,1630903424114892800,3,0
854,https://twitter.com/cnbcindonesia/status/1630902664597741568,2023-03-01,63ff40852d026378fd4929e0,1,pengendali matahari,30.319958,-32.65595,"{'neutral': 0.8505709767341614, 'negative': 0.11384902894496918, 'positive': 0.035579998046159744}","Jelang Ramadan, Pengendali Matahari Borong Saham! Ada Apa? https://t.co/VyGUsxhHsI",neutral,0.8505709767341614,0,0,0,0,0,0,1630902664597741568,0,0
855,https://twitter.com/cnbcindonesia/status/1630902664597741568,2023-03-01,63ff40852d026378fd4929e0,1,vy,30.319958,-32.65595,"{'neutral': 0.8505709767341614, 'negative': 0.11384902894496918, 'positive': 0.035579998046159744}","Jelang Ramadan, Pengendali Matahari Borong Saham! Ada Apa? https://t.co/VyGUsxhHsI",neutral,0.8505709767341614,0,0,0,0,0,0,1630902664597741568,0,0
856,https://twitter.com/cnbcindonesia/status/1630901907311976448,2023-03-01,63ff40852d026378fd4929e2,3,bni,-12.923829,17.919815,"{'neutral': 0.987179696559906, 'negative': 0.0066253673285245895, 'positive': 0.006194936577230692}",BNI Siap Gaungkan Xpora Buat Bantu UMKM Mendunia https://t.co/IUfigaY4jp,neutral,0.987179696559906,0,0,0,0,0,0,1630901907311976448,0,0
857,https://twitter.com/cnbcindonesia/status/1630901907311976448,2023-03-01,63ff40852d026378fd4929e2,3,xpora,-12.923829,17.919815,"{'neutral': 0.987179696559906, 'negative': 0.0066253673285245895, 'positive': 0.006194936577230692}",BNI Siap Gaungkan Xpora Buat Bantu UMKM Mendunia https://t.co/IUfigaY4jp,neutral,0.987179696559906,0,0,0,0,0,0,1630901907311976448,0,0
858,https://twitter.com/cnbcindonesia/status/1630900385584934919,2023-03-01,63ff40852d026378fd4929e6,6,susi air,-41.926197,-12.68816,"{'negative': 0.9593517184257507, 'neutral': 0.0345207080245018, 'positive': 0.0061276075430214405}","Tak Ada Negosiasi dengan Susi Air, OPM Maunya Apa Sih? https://t.co/LTdJCcsZTP",negative,0.9593517184257508,0,0,0,0,0,0,1630900385584934919,0,0
859,https://twitter.com/cnbcindonesia/status/1630899625367420930,2023-03-01,63ff40852d026378fd4929e8,6,kantor sri mulyani,2.3438685,-24.17122,"{'neutral': 0.9989972710609436, 'positive': 0.0005071826162748039, 'negative': 0.0004954739706590772}",Kantor Sri Mulyani Buka Suara Soal 'Geng' di Ditjen Pajak https://t.co/b010zcc3J7,neutral,0.9989972710609436,0,0,0,0,0,0,1630899625367420930,0,0
860,https://twitter.com/cnbcindonesia/status/1630899625367420930,2023-03-01,63ff40852d026378fd4929e8,6,ditjen,2.3438685,-24.17122,"{'neutral': 0.9989972710609436, 'positive': 0.0005071826162748039, 'negative': 0.0004954739706590772}",Kantor Sri Mulyani Buka Suara Soal 'Geng' di Ditjen Pajak https://t.co/b010zcc3J7,neutral,0.9989972710609436,0,0,0,0,0,0,1630899625367420930,0,0
861,https://twitter.com/cnbcindonesia/status/1630899625367420930,2023-03-01,63ff40852d026378fd4929e8,6,pajak,2.3438685,-24.17122,"{'neutral': 0.9989972710609436, 'positive': 0.0005071826162748039, 'negative': 0.0004954739706590772}",Kantor Sri Mulyani Buka Suara Soal 'Geng' di Ditjen Pajak https://t.co/b010zcc3J7,neutral,0.9989972710609436,0,0,0,0,0,0,1630899625367420930,0,0
862,https://twitter.com/cnbcindonesia/status/1630898876398858241,2023-03-01,63ff40852d026378fd4929ea,5,co,20.109083,-21.7843,"{'negative': 0.7682567834854126, 'neutral': 0.21132314205169678, 'positive': 0.020420078188180923}","Cogan Hingga Wibu, Inilah 30 Kata Gaul yang Masuk Dalam KBBI https://t.co/U5p6nQOjRd",negative,0.7682567834854126,0,0,0,0,0,0,1630898876398858241,0,0
863,https://twitter.com/cnbcindonesia/status/1630898876398858241,2023-03-01,63ff40852d026378fd4929ea,5,wib,20.109083,-21.7843,"{'negative': 0.7682567834854126, 'neutral': 0.21132314205169678, 'positive': 0.020420078188180923}","Cogan Hingga Wibu, Inilah 30 Kata Gaul yang Masuk Dalam KBBI https://t.co/U5p6nQOjRd",negative,0.7682567834854126,0,0,0,0,0,0,1630898876398858241,0,0
864,https://twitter.com/cnbcindonesia/status/1630898106962259969,2023-03-01,63ff40852d026378fd4929ec,3,elon musk,51.05289,39.267235,"{'neutral': 0.8357322216033936, 'negative': 0.11230441182851791, 'positive': 0.05196332931518555}",Ini Calon Kuat Pengganti Elon Musk Jadi CEO Twitter https://t.co/D5JCXjn6qQ,neutral,0.8357322216033936,1,0,0,0,0,0,1630898106962259969,1,0
865,https://twitter.com/cnbcindonesia/status/1630898106962259969,2023-03-01,63ff40852d026378fd4929ec,3,ceo twitter,51.05289,39.267235,"{'neutral': 0.8357322216033936, 'negative': 0.11230441182851791, 'positive': 0.05196332931518555}",Ini Calon Kuat Pengganti Elon Musk Jadi CEO Twitter https://t.co/D5JCXjn6qQ,neutral,0.8357322216033936,1,0,0,0,0,0,1630898106962259969,1,0
866,https://twitter.com/cnbcindonesia/status/1630897349722619905,2023-03-01,63ff40852d026378fd4929ee,6,dpr,-15.288371,-19.415379,"{'neutral': 0.9838311672210693, 'negative': 0.014172249473631382, 'positive': 0.0019965888932347298}","Pejabat Publik Jadi Sorotan, DPR: Abdi Negara Jaga Integritas https://t.co/OEcjyOmPrh",neutral,0.9838311672210692,0,0,0,0,0,0,1630897349722619905,0,0
867,https://twitter.com/cnbcindonesia/status/1630897349722619905,2023-03-01,63ff40852d026378fd4929ee,6,abdi,-15.288371,-19.415379,"{'neutral': 0.9838311672210693, 'negative': 0.014172249473631382, 'positive': 0.0019965888932347298}","Pejabat Publik Jadi Sorotan, DPR: Abdi Negara Jaga Integritas https://t.co/OEcjyOmPrh",neutral,0.9838311672210692,0,0,0,0,0,0,1630897349722619905,0,0
868,https://twitter.com/cnbcindonesia/status/1630897349722619905,2023-03-01,63ff40852d026378fd4929ee,6,oe,-15.288371,-19.415379,"{'neutral': 0.9838311672210693, 'negative': 0.014172249473631382, 'positive': 0.0019965888932347298}","Pejabat Publik Jadi Sorotan, DPR: Abdi Negara Jaga Integritas https://t.co/OEcjyOmPrh",neutral,0.9838311672210692,0,0,0,0,0,0,1630897349722619905,0,0
869,https://twitter.com/cnbcindonesia/status/1630896586468229121,2023-03-01,63ff40852d026378fd4929f0,6,kpk,31.471704,34.725998,"{'negative': 0.9557926654815674, 'neutral': 0.041144732385873795, 'positive': 0.0030625713989138603}","Diperiksa KPK, Rafael Pulang Naik Inova! Rubiconnya Mana? https://t.co/XEeJ3Oxeki",negative,0.9557926654815674,0,0,0,0,0,0,1630896586468229121,0,0
870,https://twitter.com/cnbcindonesia/status/1630896586468229121,2023-03-01,63ff40852d026378fd4929f0,6,rafael,31.471704,34.725998,"{'negative': 0.9557926654815674, 'neutral': 0.041144732385873795, 'positive': 0.0030625713989138603}","Diperiksa KPK, Rafael Pulang Naik Inova! Rubiconnya Mana? https://t.co/XEeJ3Oxeki",negative,0.9557926654815674,0,0,0,0,0,0,1630896586468229121,0,0
871,https://twitter.com/cnbcindonesia/status/1630895070072168451,2023-03-01,63ff40852d026378fd4929f4,5,greta thunberg,-37.139114,-10.931926,"{'negative': 0.9959532022476196, 'neutral': 0.0032949133310467005, 'positive': 0.0007518418715335429}","Greta Thunberg Ditangkap Polisi Norwegia, Kenapa Lagi? https://t.co/4W1oq3e4d1",negative,0.9959532022476196,0,0,0,0,0,0,1630895070072168451,0,0
872,https://twitter.com/cnbcindonesia/status/1630895070072168451,2023-03-01,63ff40852d026378fd4929f4,5,polisi norwegia,-37.139114,-10.931926,"{'negative': 0.9959532022476196, 'neutral': 0.0032949133310467005, 'positive': 0.0007518418715335429}","Greta Thunberg Ditangkap Polisi Norwegia, Kenapa Lagi? https://t.co/4W1oq3e4d1",negative,0.9959532022476196,0,0,0,0,0,0,1630895070072168451,0,0
873,https://twitter.com/cnbcindonesia/status/1630894309116461057,2023-03-01,63ff40852d026378fd4929f6,6,abd,9.347017,14.502774,"{'neutral': 0.782770574092865, 'negative': 0.175789937376976, 'positive': 0.04143955558538437}","Pengumuman, Asuransi ABDA Ganti Pemilik! Ini Owner Barunya https://t.co/40jdPViBaM",neutral,0.782770574092865,0,0,1,0,0,0,1630894309116461057,1,0
874,https://twitter.com/cnbcindonesia/status/1630893549058228229,2023-03-01,63ff40852d026378fd4929f8,5,susi air,-45.40508,-9.870442,"{'negative': 0.8696743845939636, 'neutral': 0.1260618418455124, 'positive': 0.0042637852020561695}","Teror OPM Bikin Pilot Jadi Takut Terbang, Susi Air Boncos https://t.co/yRsQyIfENd",negative,0.8696743845939636,0,0,0,0,0,0,1630893549058228229,0,0
875,https://twitter.com/cnbcindonesia/status/1630892033534509058,2023-03-01,63ff40862d026378fd4929fc,6,rafael alun,30.916927,34.788498,"{'neutral': 0.9817227721214294, 'negative': 0.013034743256866932, 'positive': 0.005242549814283848}","Ekspresi Rafael Alun Usai Diperiksa KPK, Pulang Naik Innova https://t.co/HtqJcz1Jvd",neutral,0.9817227721214294,0,0,0,0,0,0,1630892033534509058,0,0
876,https://twitter.com/cnbcindonesia/status/1630892033534509058,2023-03-01,63ff40862d026378fd4929fc,6,kpk,30.916927,34.788498,"{'neutral': 0.9817227721214294, 'negative': 0.013034743256866932, 'positive': 0.005242549814283848}","Ekspresi Rafael Alun Usai Diperiksa KPK, Pulang Naik Innova https://t.co/HtqJcz1Jvd",neutral,0.9817227721214294,0,0,0,0,0,0,1630892033534509058,0,0
877,https://twitter.com/cnbcindonesia/status/1630888999534440448,2023-03-01,63ff40862d026378fd492a04,6,rafael,23.156834,31.402145,"{'negative': 0.9815357327461243, 'neutral': 0.016727715730667114, 'positive': 0.0017364956438541412}","Geger Kasus Rafael, Jutaan Warga RI Masih Mau Lapor SPT! https://t.co/MHwRw42k1K",negative,0.9815357327461244,0,0,0,0,0,0,1630888999534440448,0,0
878,https://twitter.com/cnbcindonesia/status/1630888237781721091,2023-03-01,63ff40862d026378fd492a06,5,prancis,16.234947,-26.088087,"{'neutral': 0.9746641516685486, 'negative': 0.018537286669015884, 'positive': 0.006798602174967527}",Legenda Sepak Bola Prancis Just Fontaine Meninggal Dunia https://t.co/qTGtJczqFZ,neutral,0.9746641516685486,0,0,0,0,0,0,1630888237781721091,0,0
879,https://twitter.com/cnbcindonesia/status/1630888237781721091,2023-03-01,63ff40862d026378fd492a06,5,just fontaine,16.234947,-26.088087,"{'neutral': 0.9746641516685486, 'negative': 0.018537286669015884, 'positive': 0.006798602174967527}",Legenda Sepak Bola Prancis Just Fontaine Meninggal Dunia https://t.co/qTGtJczqFZ,neutral,0.9746641516685486,0,0,0,0,0,0,1630888237781721091,0,0
880,https://twitter.com/cnbcindonesia/status/1630886718541889541,2023-03-01,63ff314b1a7fa841ac0e3193,3,pabrik,-25.907059,47.434742,"{'neutral': 0.9221333861351013, 'negative': 0.0730547159910202, 'positive': 0.0048118093982338905}","Pabrik iPhone 14 Kebakaran, Produksi Lumpuh! https://t.co/AkojhvGkol",neutral,0.9221333861351012,0,0,0,0,0,0,1630886718541889541,0,0
881,https://twitter.com/cnbcindonesia/status/1630885201139101696,2023-03-01,63ff314c1a7fa841ac0e3197,6,dirjen,0.6835459,-18.114883,"{'negative': 0.9944782257080078, 'neutral': 0.004972362425178289, 'positive': 0.0005493793287314475}","Ramai Seruan Tolak Bayar &amp; Lapor SPT, Ini Kata Dirjen Pajak! https://t.co/NJHKfHMsRi",negative,0.9944782257080078,0,0,0,0,0,0,1630885201139101696,0,0
882,https://twitter.com/cnbcindonesia/status/1630885201139101696,2023-03-01,63ff314c1a7fa841ac0e3197,6,pajak,0.6835459,-18.114883,"{'negative': 0.9944782257080078, 'neutral': 0.004972362425178289, 'positive': 0.0005493793287314475}","Ramai Seruan Tolak Bayar &amp; Lapor SPT, Ini Kata Dirjen Pajak! https://t.co/NJHKfHMsRi",negative,0.9944782257080078,0,0,0,0,0,0,1630885201139101696,0,0
883,https://twitter.com/cnbcindonesia/status/1630885201139101696,2023-03-01,63ff314c1a7fa841ac0e3197,6,njhkfhmsri,0.6835459,-18.114883,"{'negative': 0.9944782257080078, 'neutral': 0.004972362425178289, 'positive': 0.0005493793287314475}","Ramai Seruan Tolak Bayar &amp; Lapor SPT, Ini Kata Dirjen Pajak! https://t.co/NJHKfHMsRi",negative,0.9944782257080078,0,0,0,0,0,0,1630885201139101696,0,0
884,https://twitter.com/cnbcindonesia/status/1630884441659678721,2023-03-01,63ff314c1a7fa841ac0e3199,6,kpk,29.002066,33.45892,"{'neutral': 0.9913871884346008, 'negative': 0.007342543452978134, 'positive': 0.0012701933737844229}",KPK Pernah Periksa Rafael Alun Tahun 2018 https://t.co/MEUe8NKnOL,neutral,0.9913871884346008,0,0,0,0,0,0,1630884441659678721,0,0
885,https://twitter.com/cnbcindonesia/status/1630884441659678721,2023-03-01,63ff314c1a7fa841ac0e3199,6,rafael,29.002066,33.45892,"{'neutral': 0.9913871884346008, 'negative': 0.007342543452978134, 'positive': 0.0012701933737844229}",KPK Pernah Periksa Rafael Alun Tahun 2018 https://t.co/MEUe8NKnOL,neutral,0.9913871884346008,0,0,0,0,0,0,1630884441659678721,0,0
886,https://twitter.com/cnbcindonesia/status/1630883173474205697,2023-03-01,63ff314c1a7fa841ac0e319d,5,susi,-44.140743,-11.131989,"{'neutral': 0.9946156144142151, 'negative': 0.002858863677829504, 'positive': 0.0025254469364881516}",Penampakan Raut Duka Susi Saat Pilotnya Disandera OPM https://t.co/xWPdeyq6Xt,neutral,0.9946156144142152,0,0,0,0,0,0,1630883173474205697,0,0
887,https://twitter.com/cnbcindonesia/status/1630883173474205697,2023-03-01,63ff314c1a7fa841ac0e319d,5,op,-44.140743,-11.131989,"{'neutral': 0.9946156144142151, 'negative': 0.002858863677829504, 'positive': 0.0025254469364881516}",Penampakan Raut Duka Susi Saat Pilotnya Disandera OPM https://t.co/xWPdeyq6Xt,neutral,0.9946156144142152,0,0,0,0,0,0,1630883173474205697,0,0
888,https://twitter.com/cnbcindonesia/status/1630882414871429126,2023-03-01,63ff314c1a7fa841ac0e319f,1,jokowi,26.824408,-15.632418,"{'neutral': 0.6808670163154602, 'negative': 0.29421982169151306, 'positive': 0.024913156405091286}","Dirampok di Bali, Miliarder Bitcoin 'Colek' Jokowi, Bamsoet https://t.co/uWla5wt4uE",neutral,0.6808670163154602,0,0,0,0,0,0,1630882414871429126,0,0
889,https://twitter.com/cnbcindonesia/status/1630882414871429126,2023-03-01,63ff314c1a7fa841ac0e319f,1,bamsoet,26.824408,-15.632418,"{'neutral': 0.6808670163154602, 'negative': 0.29421982169151306, 'positive': 0.024913156405091286}","Dirampok di Bali, Miliarder Bitcoin 'Colek' Jokowi, Bamsoet https://t.co/uWla5wt4uE",neutral,0.6808670163154602,0,0,0,0,0,0,1630882414871429126,0,0
890,https://twitter.com/cnbcindonesia/status/1630880902908715008,2023-03-01,63ff314c1a7fa841ac0e31a3,6,sri mulyani,3.6330013,-19.766298,"{'neutral': 0.575342059135437, 'negative': 0.42031654715538025, 'positive': 0.004341369029134512}",Sri Mulyani Cs Tegas! PNS Pajak Tak Lapor LHKPN Kena Sanksi https://t.co/KaHL2IEF3K,neutral,0.575342059135437,0,0,0,0,0,0,1630880902908715008,0,0
891,https://twitter.com/cnbcindonesia/status/1630880902908715008,2023-03-01,63ff314c1a7fa841ac0e31a3,6,pns pajak,3.6330013,-19.766298,"{'neutral': 0.575342059135437, 'negative': 0.42031654715538025, 'positive': 0.004341369029134512}",Sri Mulyani Cs Tegas! PNS Pajak Tak Lapor LHKPN Kena Sanksi https://t.co/KaHL2IEF3K,neutral,0.575342059135437,0,0,0,0,0,0,1630880902908715008,0,0
892,https://twitter.com/cnbcindonesia/status/1630880902908715008,2023-03-01,63ff314c1a7fa841ac0e31a3,6,kah,3.6330013,-19.766298,"{'neutral': 0.575342059135437, 'negative': 0.42031654715538025, 'positive': 0.004341369029134512}",Sri Mulyani Cs Tegas! PNS Pajak Tak Lapor LHKPN Kena Sanksi https://t.co/KaHL2IEF3K,neutral,0.575342059135437,0,0,0,0,0,0,1630880902908715008,0,0
893,https://twitter.com/cnbcindonesia/status/1630880148097585156,2023-03-01,63ff314c1a7fa841ac0e31a5,5,bos bayan ramal,-11.452705,29.812134,"{'neutral': 0.5366991758346558, 'negative': 0.45753246545791626, 'positive': 0.005768373142927885}",Bos Bayan Ramal Permintaan Batu Bara Melejit Tahun Ini https://t.co/ImxXt3lOS3,neutral,0.5366991758346558,0,0,0,0,0,0,1630880148097585156,0,0
894,https://twitter.com/cnbcindonesia/status/1630880148097585156,2023-03-01,63ff314c1a7fa841ac0e31a5,5,bara,-11.452705,29.812134,"{'neutral': 0.5366991758346558, 'negative': 0.45753246545791626, 'positive': 0.005768373142927885}",Bos Bayan Ramal Permintaan Batu Bara Melejit Tahun Ini https://t.co/ImxXt3lOS3,neutral,0.5366991758346558,0,0,0,0,0,0,1630880148097585156,0,0
895,https://twitter.com/cnbcindonesia/status/1630878635811807232,2023-03-01,63ff314c1a7fa841ac0e31a9,6,rafael alun,30.790064,29.672745,"{'neutral': 0.38895362615585327, 'positive': 0.35585519671440125, 'negative': 0.2551911473274231}",Terungkap! Sederet Harta Ini Belum Dilaporkan Rafael Alun https://t.co/rZHqF2wiwu,neutral,0.3889536261558532,0,0,1,0,0,0,1630878635811807232,1,0
896,https://twitter.com/cnbcindonesia/status/1630878635811807232,2023-03-01,63ff314c1a7fa841ac0e31a9,6,r,30.790064,29.672745,"{'neutral': 0.38895362615585327, 'positive': 0.35585519671440125, 'negative': 0.2551911473274231}",Terungkap! Sederet Harta Ini Belum Dilaporkan Rafael Alun https://t.co/rZHqF2wiwu,neutral,0.3889536261558532,0,0,1,0,0,0,1630878635811807232,1,0
897,https://twitter.com/cnbcindonesia/status/1630877880954626052,2023-03-01,63ff314c1a7fa841ac0e31ab,6,kpk,-6.0790863,-28.977818,"{'neutral': 0.9980408549308777, 'negative': 0.0011289009125903249, 'positive': 0.0008302729111164808}",KPK Siap Periksa Harta Pejabat Bea Cukai Eko Darmanto https://t.co/uzHLzUu4CK,neutral,0.9980408549308776,0,0,0,0,0,0,1630877880954626052,0,0
898,https://twitter.com/cnbcindonesia/status/1630877880954626052,2023-03-01,63ff314c1a7fa841ac0e31ab,6,cukai,-6.0790863,-28.977818,"{'neutral': 0.9980408549308777, 'negative': 0.0011289009125903249, 'positive': 0.0008302729111164808}",KPK Siap Periksa Harta Pejabat Bea Cukai Eko Darmanto https://t.co/uzHLzUu4CK,neutral,0.9980408549308776,0,0,0,0,0,0,1630877880954626052,0,0
899,https://twitter.com/cnbcindonesia/status/1630877880954626052,2023-03-01,63ff314c1a7fa841ac0e31ab,6,eko darmanto,-6.0790863,-28.977818,"{'neutral': 0.9980408549308777, 'negative': 0.0011289009125903249, 'positive': 0.0008302729111164808}",KPK Siap Periksa Harta Pejabat Bea Cukai Eko Darmanto https://t.co/uzHLzUu4CK,neutral,0.9980408549308776,0,0,0,0,0,0,1630877880954626052,0,0
900,https://twitter.com/cnbcindonesia/status/1630877125346488320,2023-03-01,63ff314c1a7fa841ac0e31ad,6,sri mulya,26.148775,28.440216,"{'neutral': 0.9927691221237183, 'positive': 0.004015512764453888, 'negative': 0.0032153266947716475}","Tim Sri Mulyani Ungkap Hasil Pemeriksaan ""Harta"" Rafael Alun https://t.co/zio9xBZEfp",neutral,0.9927691221237184,0,0,0,0,0,0,1630877125346488320,0,0
901,https://twitter.com/cnbcindonesia/status/1630877125346488320,2023-03-01,63ff314c1a7fa841ac0e31ad,6,rafael alun,26.148775,28.440216,"{'neutral': 0.9927691221237183, 'positive': 0.004015512764453888, 'negative': 0.0032153266947716475}","Tim Sri Mulyani Ungkap Hasil Pemeriksaan ""Harta"" Rafael Alun https://t.co/zio9xBZEfp",neutral,0.9927691221237184,0,0,0,0,0,0,1630877125346488320,0,0
902,https://twitter.com/cnbcindonesia/status/1630877125346488320,2023-03-01,63ff314c1a7fa841ac0e31ad,6,zi,26.148775,28.440216,"{'neutral': 0.9927691221237183, 'positive': 0.004015512764453888, 'negative': 0.0032153266947716475}","Tim Sri Mulyani Ungkap Hasil Pemeriksaan ""Harta"" Rafael Alun https://t.co/zio9xBZEfp",neutral,0.9927691221237184,0,0,0,0,0,0,1630877125346488320,0,0
903,https://twitter.com/cnbcindonesia/status/1630876369839063040,2023-03-01,63ff314c1a7fa841ac0e31af,5,susi pudjiastuti,-38.38569,-11.263896,"{'negative': 0.9500552415847778, 'neutral': 0.04552372917532921, 'positive': 0.00442100316286087}","Susi Pudjiastuti Minta Maaf ke Masyarakat Papua, Kenapa? https://t.co/KtZBhSE3zb",negative,0.9500552415847778,0,0,0,0,0,0,1630876369839063040,0,0
904,https://twitter.com/cnbcindonesia/status/1630875615430684675,2023-03-01,63ff314c1a7fa841ac0e31b1,1,bursa asia sumringah,42.418655,-30.965733,"{'neutral': 0.708797812461853, 'positive': 0.2802582085132599, 'negative': 0.010944023728370667}","Bursa Asia Sumringah, IHSG Juga Ikutan https://t.co/Gw2CI07kqr",neutral,0.708797812461853,0,0,0,0,0,0,1630875615430684675,0,0
905,https://twitter.com/cnbcindonesia/status/1630875615430684675,2023-03-01,63ff314c1a7fa841ac0e31b1,1,ihsg,42.418655,-30.965733,"{'neutral': 0.708797812461853, 'positive': 0.2802582085132599, 'negative': 0.010944023728370667}","Bursa Asia Sumringah, IHSG Juga Ikutan https://t.co/Gw2CI07kqr",neutral,0.708797812461853,0,0,0,0,0,0,1630875615430684675,0,0
906,https://twitter.com/cnbcindonesia/status/1630873348430348288,2023-03-01,63ff314d1a7fa841ac0e31b7,6,rafael,32.924324,32.988335,"{'negative': 0.9649416208267212, 'neutral': 0.028215153142809868, 'positive': 0.006843230687081814}","Rafael Klaim Rubicon &amp; Moge Bukan Miliknya, Lalu Siapa? https://t.co/MV8irJr4mA",negative,0.9649416208267212,0,0,0,0,0,0,1630873348430348288,0,0
907,https://twitter.com/cnbcindonesia/status/1630872592889307138,2023-03-01,63ff247dd79f5f38344e9b1c,6,top,24.476154,27.825264,"{'neutral': 0.9948281645774841, 'positive': 0.0028935717418789864, 'negative': 0.0022783323656767607}",Top! Sri Mulyani Bentuk 3 Tim Investigasi Kasus Rafael https://t.co/Lh0Ij2KX0B,neutral,0.994828164577484,5,0,0,0,0,0,1630872592889307138,5,0
908,https://twitter.com/cnbcindonesia/status/1630872592889307138,2023-03-01,63ff247dd79f5f38344e9b1c,6,sri mulyani,24.476154,27.825264,"{'neutral': 0.9948281645774841, 'positive': 0.0028935717418789864, 'negative': 0.0022783323656767607}",Top! Sri Mulyani Bentuk 3 Tim Investigasi Kasus Rafael https://t.co/Lh0Ij2KX0B,neutral,0.994828164577484,5,0,0,0,0,0,1630872592889307138,5,0
909,https://twitter.com/cnbcindonesia/status/1630872592889307138,2023-03-01,63ff247dd79f5f38344e9b1c,6,rafael,24.476154,27.825264,"{'neutral': 0.9948281645774841, 'positive': 0.0028935717418789864, 'negative': 0.0022783323656767607}",Top! Sri Mulyani Bentuk 3 Tim Investigasi Kasus Rafael https://t.co/Lh0Ij2KX0B,neutral,0.994828164577484,5,0,0,0,0,0,1630872592889307138,5,0
