date,post id,content/type,text,link post,likes,comments,shares,saved,impressions,reach,video_views,plays,replies,interactions,engagement_rate
2023-02-18,63ff0a7f3331cc4684551b09,photo,"""Sheikh Jassim Bin Hamad Al Thani hari ini mengonfirmasi pengajuan tawarannya untuk 100% Manchester United Football Club,"" kata siaran persnya.

""Tawaran akan benar-benar bebas utang melalui Nine Two Foundation milik Sheikh Jassim, yang akan berinvestasi di tim sepak bola, pusat pelatihan, stadion dan infrastruktur yang lebih luas, pengalaman penggemar dan komunitas yang didukung klub.""

Adapun MU, juara Eropa tiga kali dan rekor juara Inggris 20 kali, belum pernah memenangkan Liga Premier sejak 2013 dan gagal memenangkan trofi apapun sejak 2017.

Mereka berada di urutan ketiga di Liga Premier musim ini setelah peningkatan performa di bawah manajer Erik ten Hag.
----
#MU #manchesterunited #qatar",https://www.instagram.com/p/CozmpA_P_d6/,4044,77,0,92,108671,105309,0,0,0,4213,4.0
2023-02-18,63ff0a7f3331cc4684551b0b,carousel,"Rupiah tidak berdaya di hadapan dolar Amerika Serikat (AS) pada pekan ini. Menurut data Refinitiv, rupiah melemah 1,6% dalam sepekan. Padahal, pekan lalu rupiah menguat 0,6% sepekan.

Pada penutupan perdagangan Jumat (10/2/2023), rupiah anjlok 0,27% ke posisi Rp15.130/US$.

Bagaimana pergerakan emas?
----
#emas #rupiah #rupiahmenguat #rupiahlemah",https://www.instagram.com/p/CozSFBqyMuE/,271,3,0,14,17632,14751,0,0,0,288,1.95
2023-02-18,63ff0a803331cc4684551b0d,reels,"Hai sobat around the world, apa kabarnya hari ini??

Sudah siap, untuk jalan – jalan sambil nikmatin informasi menarik khas around the world!!
Seperti cerita yang satu ini nihh..

siapa nih yang ga tergoda menikmati sate..

Salah satu kuliner yang paling banyak diminati masyarakat indonesia.

Tapi tahu gak sih, ternyata sate ga hanya ada di indonesia loh.. Sate juga terkenal di negara lain, tentu dengan citarasa yang berbeda. Seperti sate khas dari negara yang satu ini..

Negeri ginseng korea, punya menu sate ayam unik, yaitu dakkochi loh…

Penasaran bagaimana nikmatnya sate dari korea selatan ini ? dan ingin tahu apa saja sate khas negara lainya ?

Semuanya akan hadir dalam Program Around The World. Program yang menyajikan informasi unik yang terjadi diseluruh dunia. Mulai dari berita terbaru, jelajah tempat wisata di dunia, kuliner yang menggugah selera, atau ragam budaya di tiap negara.

Saksikan Around The World Sabtu pukul 16.00 WIB melalui Siaran TV Digital, khusus Jabodetabek & Banten di Channel 40 dan di Transvision atau live streaming di cnbcindonesia.com
---",https://www.instagram.com/reel/CozFCdjpYtD/,89,2,0,2,0,9486,0,9291,0,93,0.98
2023-02-18,63ff0a803331cc4684551b0f,reels,"HP sekarang harganya udah kaya harga motor ya. 

Tim Tech dari CNBC Indonesia lagi nyobain Galaxy S23 Ultra nih. Katanya sih kameranya sebagus itu. Tapi worthit nggk nih? Ada bedanya sama generasi sebelumnya? 

Guys, kamu tim samsung atau tim iPhone nih? Seru kali ya kalau kita bandingin keduanya?
----
#galaxys23ultra #iphone14 #hp #teknologi #hpmahal",https://www.instagram.com/reel/Coy9cf6sQ2d/,229,5,6,12,0,16763,0,16244,0,246,1.5
2023-02-18,63ff0a813331cc4684551b11,photo,"Bunda Ayah, simak berita ini baik-baik ya.

Menurut Federasi Diabetes Internasional (IDF), diperkirakan 1,1 juta anak-anak dan remaja (di bawah usia 20) saat ini menderita diabetes tipe 1 di seluruh dunia.

Diabetes tipe 1 terjadi karena faktor genetik dan autoimun. Ada juga jenis diabetes tipe 2 karena kegemukan, pola makan tidak seimbang, sampai gaya hidup tidak sehat.

Berikut gejalanya:

- Meningkatnya rasa haus

- Sering buang air kecil, mungkin mengompol pada anak yang terlatih menggunakan toilet

- Rasa lapar yang ekstrim

- Penurunan berat badan yang tidak disengaja

- Kelelahan

- Iritabilitas atau perubahan perilaku

- Nafas berbau buah

Lalu, bisakah sembuh? Baca berita ""Banyak Anak Kena Diabetes, Kenali Gejalanya sebelum Terlambat"" selengkapnya di cnbcindonesia.com
----
#diabetesanak #anak #diabetes #penyakitanak",https://www.instagram.com/p/Coyo3ElPWO4/,5342,70,0,570,247437,225949,0,0,0,5982,2.65
2023-02-18,63ff0a813331cc4684551b13,reels,"Di tengah ketidakpastian ekonomi dunia hingga ancaman resesi diberbagai negara, Indonesia mampu bertahan bahkan terus bertumbuh, bagaimana strategi pemerintah, para pengambil kebijakan dan pelaku usaha dalam menjaga momentum ekonomi Indonesia.

Jangan lewatkan CNBC Indonesia Economic Outlook 2023
Selasa, 28 Februari pukul 09.00 WIB 
Live di CNBC Indonesia

--",https://www.instagram.com/reel/CoyiC7cvsN1/,393,6,4,15,0,17856,0,17147,0,414,2.34
2023-02-18,63ff0a813331cc4684551b15,carousel,"Si Bapak lagi anter Ibu mau belanja, tapi adik mau sambil main. Kira-kira di mana ya tempat yang All in one untuk ibu dan adik? 

Cuma di @transmart_ind dong solusi dari semuanya, #belanjaantiboke apalagi kalau pakai @allobank udah pasti dapat potongan lagi.

Yuk belanja ke Transmart!!

#transmart",https://www.instagram.com/p/CoyUUtHsyNO/,497,67,0,12,50601,41087,0,0,0,576,1.4
2023-02-18,63ff0a813331cc4684551b17,reels,"Selamat memperingati Isra Miraj 1444 H. Semoga keberkahan, kebaikan, dan keridhaan Allah SWT selalu menyertai kita.

--",https://www.instagram.com/reel/CoyGkLONXRv/,151,1,1,2,0,8024,0,7909,0,154,1.93
2023-02-17,63ff0a813331cc4684551b19,carousel,"Gempa yang mengguncang Turki dan Suriah pada Senin pekan lalu telah menimbulkan kerusakan yang hebat dan korban jiwa yang besar. Berikut beberapa potret yang tersisa dari gempa Turki-Suriah

Baca artikel berita lengkapnya di www.cnbcindonesia.com, serta saksikan juga CNBC Indonesia TV setiap harinya dan download applikasi CNBC Indonesia untuk berita ekonomi bisnis dan analisa mendalam lainnya.

 Credit: REUTERS

#gempaturki #fotointernasional",https://www.instagram.com/p/CoxB9khvlTh/,446,4,0,12,22284,18477,0,0,0,462,2.5
2023-02-17,63ff0a813331cc4684551b1b,photo,"Ingin investasi di pasar modal? 

Investor yang dijuluki Warren Buffett nya Indonesia Lho Kheng Hong beri tips yang sangat sederhana.

Satu sifat yang wajib dimiliki agar bisa sukses mendapatkan cuan di pasar saham adalah kesabaran.

Baca artikel lengkapnya berjudul 'Kata Lo Kheng Hong Jika Mau Cuan di Saham Modalnya Cuma Ini! hanya di cnbcindonesia.com",https://www.instagram.com/p/CowYu4dvT8k/,3289,63,0,386,129599,125391,0,0,0,3738,2.98
2023-02-17,63ff0a813331cc4684551b1d,reels,"Guys, gimana sudah punya tabungan haji? Atau ada rencana untuk umroh? 

Mulai kelola danamu yuk! 

Simak diskusinya pada Investim, Jumat 17 Februari 2023 pukul 18:00-19:00 di cnbcindonesia.com atau channel FTA 40 
---",https://www.instagram.com/reel/CowXPaVJ4Z1/,120,1,1,1,0,7677,0,7628,0,122,1.6
2023-02-17,63ff0a813331cc4684551b1f,photo,"Esemka mendadak bikin heboh. 

Lama tak terdengar kabar, mobil yang sempat viral ini muncul di ajang pameran otomotif International Motor Show (IIMS) 2023, yang digelar mulai 16 hingga 26 Februari 2023 di JIExpo Kemayoran, Jakarta.

Mobil ini sering dijadikan sebagai ikon mobil buatan nasional. Tapi, ada kabar mengejutkan.

Ternyata mobil ini bukan produksi dalam negeri, melainkan diimpor dalam bentuk completely built up (CBU) langsung dari China. 

Kenapa dipilih china? Akankah mobil Esemka diproduksi sendiri nantinya? 

Baca artikel lengkapnya berjudul 'Bikin Kaget, Mobil Esemka Ini Ternyata Buatan China loh'

#esemka #esemkaindonesia #indonesia",https://www.instagram.com/p/CowEIr5v8L2/,6741,672,0,310,260876,243021,0,0,0,7723,3.18
2023-02-17,63ff0a813331cc4684551b21,photo,"Sebagai negara maritim, Indonesia ternyata masih tercatat banyak mengimpor ikan dari beberapa negara. Ikan-ikan impor ini didatangkan Indonesia paling banyak dari China sebesar 13,06 juta kilogram atau naik 380,57% yoy dan 44,32% mtm. 

Lalu ada dari Norwegia sebanyak 1,74 juta kilogram atau tumbuh 80,63% mtm karena pada Januari 2022 tidak ada catatan impor ikan dari negara itu. Impor ikan Indonesia dari Amerika sebanyak 543 ribu kilogram pada Januari 2023. Catatan ini naik 1.099,13% yoy dan tumbuh 285,44% mtm.

Dari Rusia sebanyak 482,27 ribu kilogram atau turun 25,92% yoy dan turun 66,83% mtm, serta Australia sebesar 154,54 ribu kilogram atau turun 25,92% yoy dan turun sebesar 66,83% mtm.

Sebetulnya Presiden Joko Widodo (Jokowi) tengah menyoroti kinerja industri kelautan dan perikanan Indonesia termasuk soal hilirisasinya agar tidak mengekspor ikan-ikan mentahan.

""Coba dilihat yang namanya ikan tuna, tongkol, cakalang. Indonesia eksportir nomor 1 dunia, tuna, tongkol, cakalang segar. Tapi, sekaligus importir tepung ikan nomor 1,"" ujarnya.

""Lucu , sudah dorong keluar kemudian kita impor lagi tepung ikan. Apa nggak bisa sih kita menghilirkan ini, mengindustrialisasikan ikan kita jadi tepung ikan? Sesulit apa?,"" kata Jokowi.

Baca artikel selengkapnya yang berjudul 'RI Kaya Hasil Laut, Tapi Impor Ikan Bejibun dari China & AS' hanya di cnbcindonesia.com

--",https://www.instagram.com/p/CovvemohKao/,2091,164,0,76,81112,76687,0,0,0,2331,3.04
2023-02-17,63ff0a813331cc4684551b23,reels,"PPATK mengakui ada 12 koperasi bermasalah yang melakukan tindakan kriminal pencucian uang hingga Rp 500 T.

Untuk pembahasan lebih lanjut mengenai Indonesia darurat pengelolaan koperasi. Saksikan  penjelasannya dalam program Legal Money, Jumat 17 Februari 2023 pukul 12.45 WIB.

Siaran dapat disaksikan melalui cnbcindonesia.com atau TV digital (Jabodetabek, channel FTA 40 dan di TV Kabel Transvision)

#koperasi #pencucianuang",https://www.instagram.com/reel/Covh3CDgHpG/,375,15,25,20,0,23407,0,23034,0,410,1.86
2023-02-17,63ff0a813331cc4684551b25,photo,"Presiden Turki Recep Tayyip Erdogan disebut mengucapkan terima kasih ke RI. Ini terkait bantuan Indonesia ke para korban gempa Turki.

""Tadi malam saya telepon juga, berbicara dengan Presiden Erdogan mengenai tim kita, tim medis maupun SAR kita yang sudah berada di Turki,"" katanya.

""Dan, beliau menyampaikan apresiasi karena kita dianggap cepat,"" tegasnya.

Tim INASAR sendiri sampai di Turki sejak 12 Februari. Ada 48 personel dan dua anjing pelacak. Tim INASAR langsung mendirikan basis operasi atau base of operation (BoO) dan langsung melaksanakan operasi pencarian dan pertolongan. 

Tim INASAR pun terus terjun ke lapangan untuk membantu proses evakuasi korban yang masih tertimpa reruntuhan bangunan.

Baca artikel selengkapnya dengan judul 'Top Jokowi! Erdogan Terima Kasih ke RI Bantu Gempa Turki' hanya di cnbcindonesia.com

--",https://www.instagram.com/p/Covhw3khzzY/,2693,102,0,46,73929,71169,0,0,0,2841,3.99
2023-02-16,63ff0a813331cc4684551b27,photo,"Apa yang terlintas dibenak kalian kalau melihat orang India? Street foodnya yang jorok? Kota yang macet seperti Indonesia? Tapi sadar nggak sih kalau banyak orang India yang jadi bos diberbagai belahan dunia.

Mengutip buku Bisnis Sukses ala Tiongkok, India, & Arab, hal mendasar yang bisa dipetik adalah kemampuannya memecahkan masalah dan beradaptasi.

Ini diperoleh karena tingginya persaingan di antara masyarakat India. Berkat ini pula mereka memiliki etos kerja yang tinggi ketika bersekolah dan berkerja.

Selain itu, jurnalis Chidanand Rajghatta di Zawya, memaparkan hal yang bisa dipetik dari mereka adalah keterbukaannya. 

Mereka terbuka terhadap demokratisasi, perdebatan dan perbedaan pendapat. Alhasil, ditambah kemampuan berbahasa Inggris, mereka menjadi andalan tiap ada di negeri orang.

Tak heran kalau banyak orang India sekolah bisnis dan teknologi di universitas ternama dan menjadi pemimpin di dunia.",https://www.instagram.com/p/CoudEGeBE-5/,4854,161,0,600,159670,152176,0,0,0,5615,3.69
2023-02-16,63ff0a813331cc4684551b29,reels,"Portugal sempat digegerkan oleh dugaan pelecehan terhadap anak-anak yang dilakukan oleh lebih dari 100 pastor. Hingga kini, mereka masih aktif dalam peran gereja di negara tersebut.

Selengkapnya simak dalam video berikut ini....

#portugal #gereja #pelecehanseksual",https://www.instagram.com/reel/CouIe7GriXr/,3268,167,371,247,0,123505,0,120012,0,3682,3.28
2023-02-16,63ff0a813331cc4684551b2b,photo,"Setuju nggak nih sama usul Pak Jokowi?

Presiden Joko Widodo (Jokowi) meminta industri otomotif supaya lebih mendorong ekspor ketimbang menjual produknya di dalam negeri. Hal ini mengingat jalanan di kota-kota besar tanah air semakin macet.
---
#presidenjokowi #macet #otomotif #penjualanotomotif",https://www.instagram.com/p/Cotz4UsBxcl/,3132,290,0,94,146439,140885,0,0,0,3516,2.5
2023-02-16,63ff0a813331cc4684551b2d,photo,"Agresivitas Bank Indonesia (BI) dalam kebijakan moneter akhirnya terhenti. BI menahan suku bunga acuan BI 7-Day Reverse Repo Rate (BI7DRR) pada level 5,75%.

Suku bunga Deposit Facility tetap pada level 5,00%, dan suku bunga Lending Facility ada di 6,50%.

""Rapat Dewan Gubernur BI pada 15-16 Februari memutuskan mempertahankan BI 7-Day Reverse Repo Rate (BI7DRR) pada level 5,75%,"" kata Gubernur BI Perry Warjiyo dalam konferensi pers, Kamis (16/2/2023).

Baca berita menarik lainnya di www.cnbcindonesia.com

#bankindonesia #sukubunga #sukubungaacuan",https://www.instagram.com/p/Cotv-v8Pz_7/,1189,13,0,41,37340,36636,0,0,0,1243,3.39
2023-02-16,63ff0a813331cc4684551b2f,photo,"Neraca perdagangan Indonesia masih terus mencetak surplus. Badan Pusat Statistik (BPS) Rabu kemarin melaporkan surplus sebesar US$ 3,87 miliar pada Januari.

Dengan begitu, neraca perdagangan Indonesia tidak pernah mengenal defisit dalam 33 bulan beruntun.

Selama periode tersebut total surplus tercatat sebesar US$ 113.2 miliar, jika dikonversi ke rupiah dengan kurs tengah BI Rabu kemarin Rp 15.194/US$, maka nilainya mencapai Rp 1.719 triliun. Wow! Fantastis ya..

Sayangnya nilai yang fantastis tersebut cuma di atas kertas, sebab duit hasil ekspor tersebut tidak berada di dalam negeri. 

Padahal lazimnya ketika neraca perdagangan terus mencetak surplus, biasanya transaksi berjalan (current account) juga surplus, sehingga  cadangan devisa terus akan bertambah.

Lantas kenapa dengan Indonesia? Mengapa bisa perdagangan surplus tapi cadangan devisa Indonesia yang pada tahun lalu terus menurun?

Baca riset lengkapnya berjudul 'Surplus Dagang RI Tembus Rp 1,700 T, Duitnya ""Au Ah Gelap"" hanya di cnbcindonesia atau swipe up di igstories

Tim Riset CNBC Indonesia: Putu Agus Pransuamitra

#riset #cadev #indonesia",https://www.instagram.com/p/CotfU4FBchc/,1253,82,0,62,59660,58871,0,0,0,1397,2.37
2023-02-16,63ff0a813331cc4684551b31,photo,"Menurut laporan terbaru dari firma riset We Are Social, sebanyak 178,9 juta masayarakat Indonesia berbelanja online sepanjang 2022 hingga awal 2023. Angka itu naik 12,8% secara tahun-ke-tahun (YoY).

Estimasi nilai belanja online warga RI sepanjang tahun lalu sebesar US$55,97 miliar atau Rp 851 triliun.

Dari nilai total tersebut, warga RI paling banyak menghabiskan duit untuk belanja barang elektronik, yakni US$13,37 miliar dalam setahun. 

Selanjutnya, secara berurutan belanja online paling besar di kategori mainan/hobi (US$10,45 miliar), fesyen (US$8,74 miliar), furnitur (US$8,48 miliar), kebutuhan rumah tangga (US$6,59 miliar), makanan (US$5,40 miliar), media fisik (US$1,92 miliar), serta minuman (US$1,03 miliar).

Baca artikel selengkapanya dengan judul 'Warga RI Habiskan Rp 851 T Buat Belanja Online, Beli Apa Aja?' hanya di cnbcindonesia.com

--",https://www.instagram.com/p/CotKt9Pv0CM/,4206,136,0,294,156389,151248,0,0,0,4636,3.07
2023-02-16,63ff0a823331cc4684551b33,photo,"Sejumlah pimpinan kementerian dan lembaga (K/L) telah mengadukan kepada para anggota DPR RI bahwa anggarannya diblokir Menteri Keuangan Sri Mulyani Indrawati sejak awal tahun ini.

Anggaran yang diblokir Kementerian Keuangan senilai Rp 23,16 miliar. Pemblokiran itu telah disampaikan Menteri Keuangan Sri Mulyani Indrawati melalui surat edaran bernomor S-1040/MK.02/2022 tentang automatic adjustment belanja. 

Ia menilai pemblokiran pada awal tahun itu akan mempengaruhi kinerja pencegahan dan pemberantasan tindak pidana pencucian uang yang kerap ditangani PPATK.

Sebelum Kepala PPATK yang mengadu ke DPR, Menteri Sosial (Mensos) Tri Rismaharini sudah mengadukan terlebih dahulu anggarannya yang sebesar Rp 412 miliar diblokir oleh Kementerian Keuangan.

Beberapa Kementerian Lembaga lain juga mengeluhkan hal yang serupa. Niat untuk menggenjot belanja di awal tahun jadi terhenti akibat tidak adanya anggaran.

Menteri Keuangan Sri Mulyani sebelumnya sudah menjelaskan, pemblokiran itu dalam rangka mengalokasikan cadangan Anggaran Pendapatan Belanja Negara (APBN) di tengah situasi global yang tidak menentu. Serta, untuk mendorong agar K/L lebih fokus pada isu-isu prioritas.

Baca artikel selengkapnya yang berjudul 'Lapor Bu Menkeu! Sederet Pejabat Ini Pening Anggaran Diblokir' hanya di cnbcindonesia.com

--",https://www.instagram.com/p/Cos885kvUPa/,1315,40,0,33,63395,60921,0,0,0,1388,2.28
2023-02-15,63ff0a823331cc4684551b35,carousel,"Patung Yesus raksasa yang sangat terkenal di Rio de Janeiro, Brasil tersambar petir pada Jumat (10/2/2023) kini menjadi viral di media sosial. 

Momen yang mencengangkan tersebut sempat diabadikan oleh seorang warga yang fotonya kini menjadi viral di media sosial. Terlihat sambaran kilat menghantam kepala patung Yesus.

Lantas, bagaimana awal mula keberadaan patung tersebut?

Baca artikel lengkapnya berjudul 'Viral Patung Yesus Disambar Petir, Ternyata Sudah Sering' hanya di cnbcindonesia.com

Foto: IG @fsbragaphotos | AFP PHOTO / YASUYOSHI CHIBA

#Foto  #patungyesus",https://www.instagram.com/p/Cor4W2trq30/,7434,534,0,468,219833,175128,0,0,0,8436,4.82
2023-02-15,63ff0a823331cc4684551b37,photo,"Menurut kamu bener nggak sih semakin pintar akan semakin kaya? 

Mengutip Science Alert, para peneliti studi berpendapat bahwa penurunan kemampuan kognitif di antara orang-orang berpenghasilan tinggi ini menunjukkan bahwa posisi yang bergaji besar umumnya diisi oleh seseorang karena latar belakang keluarganya atau keberuntungannya dalam karier, bukan karena kecerdasannya secara keseluruhan.

Meskipun kecerdasan yang lebih besar dapat membantu mendorong seseorang untuk sukses, namun ketika seseorang sudah menuju posisi puncak, hal ini kemungkinan tidak banyak berperan. 

Peneliti kemudian mengatakan bahwa mereka yang berpenghasilan sangat tinggi mungkin sebenarnya kurang pintar.

Apa kamu setuju dengan penelitian ini?

Simak ""Apakah Orang Makin Pintar Makin Kaya? Cek Faktanya"" selengkapnya di cnbcindonesia.com
---
#gaji #orangkaya #penelitian #riset #orangpintar",https://www.instagram.com/p/Corjry4s55o/,2033,54,0,207,82556,77629,0,0,0,2294,2.96
2023-02-15,63ff0a823331cc4684551b39,photo,"Dewan Perwakilan Rakyat (DPR) dan Kementerian Agama (Kemenag) akhirnya memutuskan Biaya Penyelenggaraan Ibadah Haji (BPIH) pada 2023 sebesar Rp 90,05 juta. Biaya perjalanan ibadah haji (Bipih) yang ditanggung jemaah adalah Rp 49,8 juta.

""Bipih atau biaya yang dibayar langsung oleh jemaah haji rata-rata per jemaah sebesar Rp 49,8 juta atau 55,3%, meliputi biaya penerbangan, biaya hidup (living cost dan sebagian biaya paket layanan masyair,"" ungkap Ketua Panja Biaya Haji Marwan Dasopang saat membacakan kesimpulan rapat.

Hal ini lebih rendah dari yang diusulkan sebelumnya oleh Kementerian Agama dengan BPIH yang sebesar Rp 98,8 juta dan Bipih Rp 69 juta. 

Hal lain yang turut diputuskan adalah jemaah haji lunas tunda 2020 sebanyak 84.609 jemaah yang diberangkatkan pada tahun 2023 tidak dibebankan tambahan biaya pelunasan.

Sementara haji lunas tunda 2022 yang sebesar 9.864 jemaah dibebankan tambahan biaya pelunasan sebesar Rp 9,4 juta dan jemaah 2023 sebanyak 106.590 jemaah dibebankan biaya tambahan pelunasan Rp 23,5 juta.

Baca artikel selengkapnya dengan judul 'Tok! Biaya Haji 2023 Diputuskan Sebesar Rp49,8 Juta' hanya di cnbcindonesia.com

--",https://www.instagram.com/p/Corik6sPlGG/,3077,141,0,154,108329,103687,0,0,0,3372,3.25
2023-02-15,63ff0a823331cc4684551b3b,photo,"Unduh Buku PTIJK 2023, Dapatkan Info Pidato Lengkap Ketua Dewan Komisioner OJK.

Kamu bisa dapatkan info lengkap Pertemuan Tahunan Industri Jasa Keuangan (PTIJK) 2023 dalam Pidato Ketua Dewan Komisioner OJK yang bisa diunduh di bit.ly/BukuPTIJK2023 atau scan QR Code di postingan ini.

Kamu juga bisa menyaksikan rekaman acaranya di Youtube Jasa Keuangan (OJK TV).

#OJKIndonesia #OJK #PTIJK #PTIJK2023 #Proaktif #Kolaboratif #PertumbuhanEkonomi #EkonomiTumbuh #pertemuantahunanindustrijasakeuangan",https://www.instagram.com/p/Corc1gyOTOW/,73,0,0,7,7958,7587,0,0,0,80,1.05
2023-02-15,63ff0a823331cc4684551b3d,photo,"Media sosial di Indonesia riuh dengan isu childfree. Tidak ada yang salah dengan konsep childfree, setiap orang tentunya punya pilihan masing-masing dalam hidupnya.

Bagi pasangan suami-istri, chlidfree tentunya membuat lepas dari berbagai macam biaya membesarkan anak yang nilainya tidak sedikit di jaman sekarang.

Bahkan, dengan kondisi dunia yang umat manusianya sudah membludak, perubahan iklim hingga krisis pangan, konsep childfree tentunya bisa membantu mengurangi tekanan-tekanan tersebut.

Namun, efek sampingnya jika konsep ini diterapkan ramai-ramai dalam suatu negara tentunya akan sangat buruk. Perekonomian negara bisa ""tenggelam"".

Jepang menjadi contoh nyata, sejak awal 1990 perekonomiannya mengalami stagnansi, dan sulit untuk tumbuh, sehingga disebut mengalami ""dasawarsa yang hilang"" atau lost decade.

Padahal Negeri Matahari Terbit sebelumnya merupakan negara dengan nilai perekonomian terbesar kedua di dunia.

Apakah benar 'childfree' membuat Jepang lost decade? Bagaimana kondisi tenaga kerja di Jepang? 

Baca artikel selengkapnya berjudul 'Childfree!Bebas Anak Bebas Biaya, Bikin 'Tenggelam' Negara hanya di cnbcindonesia atau bisa swipe up di ig stories.

Tim Riset CNBC Indonesia: Putu Agus Pransuamitra

#childfree",https://www.instagram.com/p/CorPI-Vv6sO/,4098,381,0,234,169836,163658,0,0,0,4713,2.88
2023-02-15,63ff0a823331cc4684551b3f,photo,"Kepala Pusat Pelaporan dan Analisis Transaksi Keuangan (PPATK) Ivan Yustiavandana mengatakan, pemanfaatan dana yang telah ditelusuri itu berasal dari 12 KSP untuk periode 2020-2022. 

Mayoritas dana nasabah yang masuk memang digunakan untuk ke perusahaan terafiliasi, namun juga untuk pembelian barang-barang seperti jet, hingga keperluan operasi plastik.

""Banyak dana nasabah itu dipakai ditransaksi ke perusahaan terafiliasi. Contohnya dibelikan jet, dibayarkan yacht, bahkan dibayarkan untuk operasi plastik, kecantikan, suntik macam-macam sampai ke situ itu. Artinya tidak murni dilakukan bisnis layaknya sebuah koperasi,""

Total dana transaksi yang berhasil ditelusuri dari 12 KSP itu mencapai Rp 500 trililun, dengan aliran transaksi yang berasal dari KSP Indosurya ke luar negeri mencapai Rp 240 triliun.

Sebagai upaya pencegahan agar dana para nasabah tidak semakin banyak lari ke mana-mana, PPATK sudah melakukan pembekuan transaksi terhadap 12 KSP ini saat proses analisis dilakukan.

Baca artikel selengkapnya yang berjudul 'Parah, Dana Rp106 T Indosurya Dipakai Beli Jet Hingga Oplas' hanya di cnbcindonesia.com

--",https://www.instagram.com/p/Coq6il8LQw_/,7135,242,0,383,297464,282781,0,0,0,7760,2.74
2023-02-15,63ff0a823331cc4684551b41,photo,"Badan Pusat Statistik (BPS) melaporkan ekspor Indonesia sepanjang Januari 2022 sebesar US$22,31 miliar atau turun 6,36% dari bulan sebelumnya.

Angka ini masih naik 16,37% dari Januari 2022.  Tren penurunan ini telah tampak sejak lima bulan terakhir.

Ekspor nonmigas Januari 2023 mencapai US$ 20,83 miliar, turun 6,84% dibanding Desember 2022. 

Deputi Bidang Statistik Produksi BPS Habibullah mengatakan bahwa penurunan disumbang oleh komoditas bahan bakar mineral.

Namun, jika dilihat secara tahunan, ekspor nonmigas masih meningkat 13,97% (year-on-year/yoy).

Simak perkembangan beritanya hanya di cnbcindonesia.com

#ekspor #bps",https://www.instagram.com/p/Coq3qG_PNPh/,542,7,0,13,24523,23982,0,0,0,562,2.34
2023-02-15,63ff0a823331cc4684551b43,carousel,"Gempa Turki telah membelah jalanan dan membentuk lubang di negara itu. Berikut penampakannya. 

Baca artikel selengkapnya berjudul 'Bumi Memang ""Terbelah"" karena Gempa Turki, Ini Penampakannya' hanya di cnbcindonesia.com

Foto: OZAN KOSE/AFP | Mehmet Akif Parlak/Anadolu Agency|  Russian Federal Space Agency / Handout /Anadolu Agency",https://www.instagram.com/p/CoqmPFeLOcn/,7234,91,0,357,187916,156162,0,0,0,7682,4.92
2023-02-15,63ff0a823331cc4684551b45,photo,"Presiden Joko Widodo (Jokowi) dinilai telah gagal mengakselerasi pertumbuhan ekonomi di Indonesia, usai terjerat dari pandemi Covid-19.

Ekonom Senior dari Universitas Indonesia (UI) Faisal Basri menjelaskan, recovery ekonomi di Indonesia lebih lambat dibandingkan banyak negara lain.

Di Indonesia, pertumbuhan ekonomi terkontraksi lebih rendah dari China dan AS, yakni -2,1% pada 2020, namun pada 2021 pertumbuhan ekonominya hanya mencapai 5,2%.

Jika ditarik 5 tahun ke belakang, rata-rata pertumbuhan ekonomi terus turun.

Oleh karena itu, kata Faisal tak heran jika GNI per kapita di Indonesia mengalami stagnasi, karena pertumbuhan ekonominya praktis landai.

Laporan Bank Dunia mencatatkan, pendapatan nasional bruto atau gross national income (GNI) per kapita Indonesia pada 2021 mencapai US$ 4.140. Angka ini tak bergerak dari tahun sebelumnya.

Baca artikel selengkapnya yang berjudul 'Pada Titik Ini Jokowi Dianggap Gagal Bangkitkan Ekonomi RI' hanya di cnbcindonesia.com

--",https://www.instagram.com/p/CoqYMpRvnuU/,3104,320,0,96,104282,98467,0,0,0,3520,3.57
2023-02-14,63ff0a823331cc4684551b47,carousel,"Hari Kasih Sayang atau Valentine dirayakan setiap 14 Februari. Perayaan dilakukan sekali dalam satu tahun, tetapi kasih sayang hendaknya dilakukan setiap hari. 

Namun, jika melihat di dalam negeri kasus Kekerasan Dalam Rumah Tangga (KDRT) masih memang marak terjadi. Maka dari itu telah banyak kampanye bahwa masyarakat harus berani bersuara alias berani speak up jika menjadi korbannya. 

Menilik data Kementerian Pemberdayaan Perempuan dan Perlindungan Anak (PPPA) sejak 1 Januari 2022 hingga 14 Februari 2023 mencatat bahwa sudah ada 3.173 kasus kekerasan dalam rumah tangga.

Baca berita menarik lainnya di cnbcindonesia.com 
#kemenppa #newsdata #kdrt",https://www.instagram.com/p/CopTe8lNmlY/,216,1,0,7,15023,13130,0,0,0,224,1.71
